Timestamp,take_calculus,c_result,c_addmath_gred,c_learning_style,c_how_preparation,c_focus_math,c_difficulty_math,n_hours_studying,n_days_preparation,n_hours_sleep,c_gender,c_on_off_campus,c_place_studying,c_extracurricular,c_internet_interruption,n_add_materials,n_hours_exercising,n_hours_socmed,n_distance,n_housemate,n_meals,n_devices
12/21/2024 0:01:33,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,4,3,7,3,6,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,1,3,2,5,4,2,2
12/21/2024 0:32:50,Yes / Ya,Pass / Lulus,B,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,4,3,3,7,7,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,1,2,2,5,3,2
12/21/2024 0:43:05,Yes / Ya,Pass / Lulus,Not Taken / Tidak Ambil,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,1,2,5,5,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,4,4,3,6,0.5,6,2,2
12/21/2024 0:56:56,Yes / Ya,Pass / Lulus,C+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,4,6,7,6,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,1,2,4,0.9,8,2,3
12/21/2024 6:16:57,Yes / Ya,Pass / Lulus,C+,"Visual (e.g., picture)",Self-study / Belajar sendiri,4,3,4,2,9,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,1,1,0,22,7,4,2,3
12/21/2024 9:54:01,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,4,3,2,6,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,2,2,4,1,4,2,3
12/21/2024 11:24:45,Yes / Ya,Pass / Lulus,C+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,5,5,7,5,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,3,5,0,1,5,8,1,2
12/21/2024 12:02:42,Yes / Ya,Pass / Lulus,C+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,8,2,6,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,1,2,4,0.5,2,2,3
12/21/2024 14:23:14,Yes / Ya,Pass / Lulus,E,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,3,3,9,14,5,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,3,2,1,3,0.5,8,2,3
12/21/2024 15:04:43,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/21/2024 23:52:48,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/22/2024 0:49:38,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,4,6,30,6,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,3,3,4,1,8,2,3
12/22/2024 4:39:35,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/22/2024 8:41:14,Yes / Ya,Pass / Lulus,C,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,4,0,2,5,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,2,0,9,2,4,2,2
12/22/2024 13:40:13,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/22/2024 14:20:45,Yes / Ya,Pass / Lulus,B+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,13,14,5,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,3,2,3,1,8,2,3
12/22/2024 15:22:08,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/22/2024 17:26:30,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/22/2024 18:18:50,Yes / Ya,Pass / Lulus,C+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,2,14,7,5,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,3,8,2,3,4,1,2
12/22/2024 19:45:29,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/22/2024 23:20:52,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,4,5,14,14,5.5,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,4,6,6,15,8,2,3
12/22/2024 23:47:25,Yes / Ya,Pass / Lulus,C+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,3,2,10,5,6,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,3,1,2,2,8,2,3
12/23/2024 7:06:20,Yes / Ya,Pass / Lulus,Not Taken / Tidak Ambil,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,4,5,4,6,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,3,3,1,5,6,4,1,3
12/23/2024 8:57:52,Yes / Ya,Pass / Lulus,C+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,5,2,14,8,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,2,14,4,5,4,3,3
12/23/2024 10:03:28,Yes / Ya,Fail / Gagal,C+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,3,14,7,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,3,2,9,8.2,8,2,2
12/23/2024 11:35:00,Yes / Ya,Pass / Lulus,A+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,4,1,10,1,4,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,4,3,1,10,2,10,2,2
12/23/2024 13:07:21,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,4,6,7,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,4,6,3,1,4,3,4
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,3,1,5,7,8,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,4,3,1,5,3,4
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,7,7,6,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,3,2,3,3,2,2,3
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,7,7,8,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,4,3,3,4,2,3
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,5,6,6,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,3,3,2,3,4,2,4
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,1,7,7,6,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,1,4,2,3,3,2,4
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,1,5,5,7,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,2,4,1,4,3,3,2
12/24/2024 2:42:58,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,4,7,6,Female / Perempuan,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,No / Tidak,2,2,3,3,3,4,3,3
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,4,11,6,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,4,4,2,1,4,2,4
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,5,5,7,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,3,3,2,4,5,2,2
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,1,3,9,6,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,2,4,3,4,4,2,3
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,3,1,7,6,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,4,2,3,2,2,4,4
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,1,4,5,5,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,2,4,1,3,5,2,2
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,1,6,9,5,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,4,6,2,2,5,3,3
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,8,9,7,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,4,2,4,1,4,4,4
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,4,9,6,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,3,2,3,1,3,3,4
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,7,9,8,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,1,3,3,1,4,3,3
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,6,11,5,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,3,3,2,2,2,2,2
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,6,11,8,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,4,6,1,2,3,3,3
12/24/2024 2:42:59,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,4,7,7,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,3,3,1,1,5,4,3
12/24/2024 2:43:00,Yes / Ya,Pass / Lulus,B+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,3,1,5,11,7,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,2,6,4,1,4,4,3
12/24/2024 2:43:00,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,8,7,7,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,1,6,2,4,5,2,3
12/24/2024 2:43:00,Yes / Ya,Pass / Lulus,B+,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,3,1,6,6,6,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,2,4,2,1,5,3,2
12/24/2024 2:43:00,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,6,11,6,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,3,3,2,1,4,2,4
12/24/2024 2:43:00,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,1,4,9,7,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,4,3,3,2,3,2,3
12/24/2024 2:43:00,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,1,4,7,7,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,1,4,1,1,4,4,3
12/24/2024 2:43:29,Yes / Ya,Pass / Lulus,A,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,2,5,9,7,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,2,3,2,2,2,3,2
12/24/2024 2:43:29,Yes / Ya,Pass / Lulus,A,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,2,6,11,7,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,1,2,4,3,1,2,4,3
12/24/2024 2:43:29,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,2,4,9,7,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,3,3,1,1,2,4,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,2,3,6,7,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,1,2,4,3,4,3,4,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,Reading & Writting / Membaca & Menulis,Online Courses / Kursus dalam talian,2,2,6,5,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,1,2,4,1,2,4,2,2
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,2,3,7,6,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,1,6,1,3,3,2,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,2,2,6,6,6,Female / Perempuan,Off-campus / Luar kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,1,3,6,4,2,2,3,2
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,2,4,7,6,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,1,3,3,3,1,3,3,4
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,2,8,9,6,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,4,3,1,2,4,3,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,2,2,7,6,6,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,4,3,3,3,4,4,4
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Visual (e.g., picture)",Tutoring / Tuisyen,2,2,4,5,6,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,1,1,4,3,1,4,3,2
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,2,4,9,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,1,3,4,1,2,5,4,2
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,2,5,6,7,Female / Perempuan,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,1,3,3,2,1,5,3,4
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,2,8,9,6,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,2,4,4,1,4,4,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,2,6,11,8,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,1,3,3,3,1,4,3,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,2,6,9,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,1,2,3,1,3,3,2,3
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,2,6,5,7,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,1,3,2,4,3,3,3,2
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,2,6,7,6,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,1,1,4,1,4,5,3,2
12/24/2024 2:43:30,Yes / Ya,Pass / Lulus,A,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,2,2,7,7,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,1,2,4,3,3,5,3,3
12/24/2024 2:43:31,Yes / Ya,Pass / Lulus,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,2,4,9,6,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,1,4,4,2,2,3,3,3
12/24/2024 2:45:45,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,0,3,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,0,4,3,1,5,3,3
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,5,4,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,5,3,3,4,3,3
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,5,3,1,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,2,4,6,3,7,1,3
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,4,1,6,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,4,3,3,7,2,3
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Visual (e.g., picture)",Self-study / Belajar sendiri,3,5,4,1,2,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,2,5,2,6,2,2
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Visual (e.g., picture)",Self-study / Belajar sendiri,3,5,4,4,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,0,3,6,3,5,3,2
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,0,3,2,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,3,5,3,3,5,3,3
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,0,1,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,1,2,5,2,4,3,2
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,5,3,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,4,4,1,5,3,3
12/24/2024 2:45:46,Yes / Ya,Fail / Gagal,E,"Visual (e.g., picture)",Self-study / Belajar sendiri,3,5,5,3,1,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,2,3,3,4,3,3
12/24/2024 2:45:47,Yes / Ya,Fail / Gagal,E,"Visual (e.g., picture)",Self-study / Belajar sendiri,3,5,0,3,6,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,3,4,5,1,5,3,3
12/24/2024 2:45:48,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,3,1,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,1,4,5,1,6,1,3
12/24/2024 2:45:49,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,0,4,4,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,3,5,1,5,1,3
12/24/2024 2:45:50,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,5,3,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,1,4,4,4,7,2,1
12/24/2024 2:45:51,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,4,2,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,3,0,6,4,4,3,3
12/24/2024 2:45:52,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,1,4,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,2,0,6,2,6,3,2
12/24/2024 2:45:53,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,4,1,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,3,5,4,5,4,3,2
12/24/2024 2:45:54,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,5,1,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,2,3,1,4,2,3
12/24/2024 2:45:55,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,1,3,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,2,3,1,6,2,3
12/24/2024 2:45:56,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,0,1,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,3,6,2,4,2,1
12/24/2024 2:45:57,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,0,3,2,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,2,6,1,4,3,3
12/24/2024 2:45:58,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,4,3,2,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,2,4,3,2,6,3,2
